,Order Date,Brand,Sneaker Name,Sale Price,Retail Price,Release Date,Shoe Size,Buyer Region,Bought for Less Than Retail,Bought for Retail,Bought for More Than Retail
88530,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,255,220,2017-11-18,5.0,New York,False,False,True
88531,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,241,220,2017-11-18,9.5,Texas,False,False,True
88532,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,270,220,2017-11-18,11.5,Maryland,False,False,True
88533,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,259,220,2017-11-18,8.0,Kentucky,False,False,True
88534,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,271,220,2017-11-18,5.5,New York,False,False,True
88535,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,268,220,2017-11-18,4.5,California,False,False,True
88536,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,275,220,2017-11-18,5.5,California,False,False,True
88537,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,248,220,2017-11-18,8.5,New York,False,False,True
88538,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,264,220,2017-11-18,5.0,Massachusetts,False,False,True
88539,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,267,220,2017-11-18,5.5,Virginia,False,False,True
88540,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,267,220,2017-11-18,12.0,New Mexico,False,False,True
88541,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,293,220,2017-11-18,6.0,Pennsylvania,False,False,True
88542,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,250,220,2017-11-18,10.5,Mississippi,False,False,True
88543,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,255,220,2017-11-18,10.5,Florida,False,False,True
88544,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,269,220,2017-11-18,12.0,Texas,False,False,True
88545,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,293,220,2017-11-18,6.0,Indiana,False,False,True
88546,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,249,220,2017-11-18,10.0,New Jersey,False,False,True
88547,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,242,220,2017-11-18,9.5,Illinois,False,False,True
88548,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,258,220,2017-11-18,8.0,California,False,False,True
88549,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,276,220,2017-11-18,13.0,New York,False,False,True
88550,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,250,220,2017-11-18,10.5,New Jersey,False,False,True
88551,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,225,220,2017-11-18,8.5,Massachusetts,False,False,True
88552,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,230,220,2017-11-18,8.5,California,False,False,True
88553,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,246,220,2017-11-18,10.5,Illinois,False,False,True
88554,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,241,220,2017-11-18,9.5,Michigan,False,False,True
88555,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,270,220,2017-11-18,5.5,Texas,False,False,True
88556,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,254,220,2017-11-18,10.5,Michigan,False,False,True
88557,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,254,220,2017-11-18,10.5,Maryland,False,False,True
88558,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,247,220,2017-11-18,9.0,Alabama,False,False,True
88559,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,264,220,2017-11-18,5.0,New York,False,False,True
88560,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,243,220,2018-11-23,5.0,Georgia,False,False,True
88561,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,237,220,2018-11-23,10.0,California,False,False,True
88562,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,255,220,2018-11-23,9.5,Massachusetts,False,False,True
88563,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,279,220,2018-11-23,6.0,New York,False,False,True
88564,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,222,220,2018-11-23,8.5,Iowa,False,False,True
88565,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,201,220,2018-11-23,4.0,California,True,False,False
88566,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,278,220,2018-11-23,11.0,New Jersey,False,False,True
88567,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,247,220,2018-11-23,8.0,Hawaii,False,False,True
88568,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,250,220,2018-11-23,5.0,California,False,False,True
88569,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,240,220,2018-11-23,8.5,Texas,False,False,True
88570,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,279,220,2018-11-23,13.0,Illinois,False,False,True
88571,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,253,220,2018-11-23,7.5,Texas,False,False,True
88572,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,270,220,2018-11-23,10.5,Pennsylvania,False,False,True
88573,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,229,220,2018-11-23,4.0,New York,False,False,True
88574,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,260,220,2018-11-23,10.5,California,False,False,True
88575,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,249,220,2018-11-23,9.5,New York,False,False,True
88576,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,255,220,2018-11-23,7.0,Georgia,False,False,True
88577,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,289,220,2018-11-23,11.5,Florida,False,False,True
88578,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,255,220,2018-11-23,10.0,Maryland,False,False,True
88579,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,245,220,2018-11-23,5.0,Virginia,False,False,True
88580,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,265,220,2018-11-23,10.5,Florida,False,False,True
88581,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,275,220,2018-11-23,6.5,Illinois,False,False,True
88582,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,280,220,2018-11-23,6.0,California,False,False,True
88583,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,258,220,2018-11-23,9.5,New York,False,False,True
88584,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,265,220,2018-11-23,10.5,California,False,False,True
88585,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,240,220,2018-11-23,4.0,New York,False,False,True
88586,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,245,220,2018-11-23,8.0,New York,False,False,True
88587,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,250,220,2018-11-23,5.0,Maine,False,False,True
88588,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,253,220,2018-11-23,7.5,Nevada,False,False,True
88589,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,240,220,2018-11-23,8.5,Texas,False,False,True
88590,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,275,220,2018-11-23,11.0,Louisiana,False,False,True
88591,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,278,220,2018-11-23,11.0,California,False,False,True
88592,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,337,220,2018-11-23,12.5,Illinois,False,False,True
88593,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,279,220,2018-11-23,12.0,New York,False,False,True
88594,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,294,220,2018-11-23,14.0,California,False,False,True
88595,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,254,220,2018-11-23,4.5,Virginia,False,False,True
88596,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,242,220,2018-11-23,9.0,Minnesota,False,False,True
88597,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Sesame,284,220,2018-11-23,6.0,Florida,False,False,True
88598,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,320,220,2017-02-25,8.5,Georgia,False,False,True
88599,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,300,220,2017-02-25,9.0,Illinois,False,False,True
88600,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,365,220,2017-02-25,5.0,New York,False,False,True
88601,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,319,220,2017-02-25,8.5,Utah,False,False,True
88602,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,315,220,2017-02-25,9.5,Michigan,False,False,True
88603,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,359,220,2017-02-25,11.5,Kansas,False,False,True
88604,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,313,220,2017-02-25,9.0,Texas,False,False,True
88605,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,329,220,2017-02-25,10.5,Alabama,False,False,True
88606,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,299,220,2017-02-25,8.0,New York,False,False,True
88607,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,320,220,2017-02-25,11.0,Massachusetts,False,False,True
88608,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,349,220,2017-02-25,13.0,Texas,False,False,True
88609,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,300,220,2017-02-25,9.0,New York,False,False,True
88610,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,309,220,2017-02-25,9.0,California,False,False,True
88611,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,305,220,2017-02-25,7.5,Illinois,False,False,True
88612,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,329,220,2017-02-25,10.5,Washington,False,False,True
88613,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,302,220,2017-02-25,8.0,Texas,False,False,True
88614,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,320,220,2017-02-25,10.0,South Carolina,False,False,True
88615,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,340,220,2017-02-25,13.0,Colorado,False,False,True
88616,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,329,220,2017-02-25,12.0,Michigan,False,False,True
88617,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,315,220,2017-02-25,11.0,North Carolina,False,False,True
88618,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,329,220,2017-02-25,11.0,Massachusetts,False,False,True
88619,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,330,220,2017-02-25,11.0,Michigan,False,False,True
88620,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,430,220,2017-02-25,5.5,New York,False,False,True
88621,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,319,220,2017-02-25,11.0,Maryland,False,False,True
88622,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,342,220,2017-02-25,7.0,Michigan,False,False,True
88623,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,320,220,2017-02-25,9.5,New York,False,False,True
88624,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,318,220,2017-02-25,8.5,California,False,False,True
88625,2019-01-11, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,290,220,2017-02-25,9.0,New York,False,False,True
88626,2019-01-11,Off-White,Air Jordan 1 Retro High Off White Chicago,2100,190,2017-09-09,12.0,Oklahoma,False,False,True
88627,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,830,190,2018-06-23,11.0,Illinois,False,False,True
88628,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,807,190,2018-06-23,6.0,Massachusetts,False,False,True
88629,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,1120,190,2018-06-23,9.0,Washington,False,False,True
88630,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,863,190,2018-06-23,10.0,Oregon,False,False,True
88631,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,800,190,2018-06-23,10.5,Oregon,False,False,True
88632,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,828,190,2018-06-23,11.5,Nevada,False,False,True
88633,2019-01-11,Off-White,Air Jordan 1 Retro High Off White University Blue,781,190,2018-06-23,6.5,Oregon,False,False,True
88634,2019-01-11,Off-White,Nike Air Force 1 Low Off White,1000,170,2017-11-01,12.0,California,False,False,True
88635,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,520,170,2018-12-19,10.5,California,False,False,True
88636,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,536,170,2018-12-19,12.0,Massachusetts,False,False,True
88637,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,549,170,2018-12-19,10.5,Florida,False,False,True
88638,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,525,170,2018-12-19,7.0,California,False,False,True
88639,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,598,170,2018-12-19,10.0,California,False,False,True
88640,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,525,170,2018-12-19,10.5,California,False,False,True
88641,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,549,170,2018-12-19,10.5,Illinois,False,False,True
88642,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,575,170,2018-12-19,9.0,Oregon,False,False,True
88643,2019-01-11,Off-White,Nike Air Force 1 Low Off White Black White,581,170,2018-12-19,9.0,Oregon,False,False,True
88644,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,369,170,2018-12-19,6.0,New York,False,False,True
88645,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,375,170,2018-12-19,5.0,Florida,False,False,True
88646,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,350,170,2018-12-19,4.0,Oregon,False,False,True
88647,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,375,170,2018-12-19,5.0,Michigan,False,False,True
88648,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,395,170,2018-12-19,12.0,New York,False,False,True
88649,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,396,170,2018-12-19,11.0,Ohio,False,False,True
88650,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,396,170,2018-12-19,13.0,Texas,False,False,True
88651,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,367,170,2018-12-19,7.0,Texas,False,False,True
88652,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,372,170,2018-12-19,6.5,California,False,False,True
88653,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,375,170,2018-12-19,5.0,Florida,False,False,True
88654,2019-01-11,Off-White,Nike Air Force 1 Low Off White Volt,389,170,2018-12-19,7.5,New York,False,False,True
88655,2019-01-11,Off-White,Nike Air Max 90 Off White Black,625,160,2019-02-07,11.0,California,False,False,True
88656,2019-01-11,Off-White,Nike Air Max 90 Off White Black,625,160,2019-02-07,10.5,Virginia,False,False,True
88657,2019-01-11,Off-White,Nike Air Max 90 Off White Desert Ore,625,160,2019-02-07,11.0,Colorado,False,False,True
88658,2019-01-11,Off-White,Nike Air Max 97 Off White,875,190,2017-11-01,10.5,Oklahoma,False,False,True
88659,2019-01-11,Off-White,Nike Air Max 97 Off White Black,760,190,2018-10-18,9.5,Illinois,False,False,True
88660,2019-01-11,Off-White,Nike Air Max 97 Off White Menta,735,190,2018-10-18,10.0,Massachusetts,False,False,True
88661,2019-01-11,Off-White,Nike Air Presto Off White,1400,160,2017-09-09,13.0,Texas,False,False,True
88662,2019-01-11,Off-White,Nike Air Presto Off White Black 2018,592,160,2018-07-27,7.0,Florida,False,False,True
88663,2019-01-11,Off-White,Nike Air Presto Off White Black 2018,526,160,2018-07-27,6.0,Illinois,False,False,True
88664,2019-01-11,Off-White,Nike Air Presto Off White Black 2018,731,160,2018-07-27,9.0,New Hampshire,False,False,True
88665,2019-01-11,Off-White,Nike Air Presto Off White White 2018,599,160,2018-08-03,10.0,Missouri,False,False,True
88666,2019-01-11,Off-White,Nike Air Presto Off White White 2018,563,160,2018-08-03,8.0,New York,False,False,True
88667,2019-01-11,Off-White,Nike Air VaporMax Off White 2018,614,250,2018-04-14,10.5,South Carolina,False,False,True
88668,2019-01-11,Off-White,Nike Air VaporMax Off White 2018,660,250,2018-04-14,12.0,New Jersey,False,False,True
88669,2019-01-11,Off-White,Nike Air VaporMax Off White Black,735,250,2018-03-30,12.0,Washington,False,False,True
88670,2019-01-11,Off-White,Nike Blazer Mid Off White All Hallows Eve,575,130,2018-10-03,10.5,California,False,False,True
88671,2019-01-11,Off-White,Nike Blazer Mid Off White All Hallows Eve,538,130,2018-10-03,7.0,Florida,False,False,True
88672,2019-01-11,Off-White,Nike Blazer Mid Off White All Hallows Eve,601,130,2018-10-03,8.0,Minnesota,False,False,True
88673,2019-01-11,Off-White,Nike Blazer Mid Off White Grim Reaper,503,130,2018-10-03,10.0,New York,False,False,True
88674,2019-01-11,Off-White,Nike Blazer Mid Off White Grim Reaper,470,130,2018-10-03,7.5,New Jersey,False,False,True
88675,2019-01-11,Off-White,Nike Zoom Fly Mercurial Off White Black,359,200,2018-06-14,9.5,Pennsylvania,False,False,True
88676,2019-01-11,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,220,200,2018-06-14,10.0,Ohio,False,False,True
88677,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,296,170,2018-10-13,5.5,New Jersey,False,False,True
88678,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,293,170,2018-10-13,6.0,Florida,False,False,True
88679,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,330,170,2018-10-13,11.0,Connecticut,False,False,True
88680,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,315,170,2018-10-13,9.5,California,False,False,True
88681,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,325,170,2018-10-13,10.0,Massachusetts,False,False,True
88682,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,341,170,2018-10-13,13.0,California,False,False,True
88683,2019-01-11,Off-White,Nike Zoom Fly Off White Black Silver,311,170,2018-10-13,10.5,Virginia,False,False,True
88684,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,229,170,2018-11-28,9.0,New Jersey,False,False,True
88685,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,221,170,2018-11-28,8.0,New York,False,False,True
88686,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,282,170,2018-11-28,4.0,New Jersey,False,False,True
88687,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,272,170,2018-11-28,7.5,Connecticut,False,False,True
88688,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,240,170,2018-11-28,10.5,Texas,False,False,True
88689,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,300,170,2018-11-28,5.0,Colorado,False,False,True
88690,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,240,170,2018-11-28,9.5,Texas,False,False,True
88691,2019-01-11,Off-White,Nike Zoom Fly Off White Pink,294,170,2018-11-28,7.0,Texas,False,False,True
88692,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,237,220,2018-06-30,6.5,Michigan,False,False,True
88693,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,244,220,2018-06-30,10.5,Florida,False,False,True
88694,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,228,220,2018-06-30,8.0,Illinois,False,False,True
88695,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,220,220,2018-06-30,10.0,Texas,False,True,False
88696,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,9.5,California,False,False,True
88697,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,242,220,2018-06-30,7.5,New York,False,False,True
88698,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,233,220,2018-06-30,7.0,Florida,False,False,True
88699,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,210,220,2018-06-30,8.0,Pennsylvania,True,False,False
88700,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,231,220,2018-06-30,5.0,Washington,False,False,True
88701,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,224,220,2018-06-30,7.0,Wisconsin,False,False,True
88702,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,237,220,2018-06-30,13.0,Florida,False,False,True
88703,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,241,220,2018-06-30,11.5,Massachusetts,False,False,True
88704,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,245,220,2018-06-30,7.0,Pennsylvania,False,False,True
88705,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,250,220,2018-06-30,13.0,Massachusetts,False,False,True
88706,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,219,220,2018-06-30,9.0,Nevada,True,False,False
88707,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,219,220,2018-06-30,8.5,Illinois,True,False,False
88708,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,220,220,2018-06-30,9.5,Pennsylvania,False,True,False
88709,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,289,220,2018-06-30,14.0,New York,False,False,True
88710,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,245,220,2018-06-30,12.0,Arizona,False,False,True
88711,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,237,220,2018-06-30,6.5,North Carolina,False,False,True
88712,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,240,220,2018-06-30,11.5,California,False,False,True
88713,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,12.0,New Jersey,False,False,True
88714,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,245,220,2018-06-30,10.5,California,False,False,True
88715,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,219,220,2018-06-30,8.5,Ohio,True,False,False
88716,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,224,220,2018-06-30,7.5,Virginia,False,False,True
88717,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,229,220,2018-06-30,9.5,New York,False,False,True
88718,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,9.5,Texas,False,False,True
88719,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,215,220,2018-06-30,9.0,Virginia,True,False,False
88720,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,238,220,2018-06-30,7.0,New York,False,False,True
88721,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,230,220,2018-06-30,13.0,Virginia,False,False,True
88722,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,220,220,2018-06-30,10.0,Florida,False,True,False
88723,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Butter,240,220,2018-06-30,11.0,Illinois,False,False,True
88724,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,279,220,2018-12-27,4.5,New York,False,False,True
88725,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,275,220,2018-12-27,4.5,Oregon,False,False,True
88726,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,273,220,2018-12-27,6.0,California,False,False,True
88727,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,272,220,2018-12-27,6.0,New York,False,False,True
88728,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,274,220,2018-12-27,7.5,New York,False,False,True
88729,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,269,220,2018-12-27,12.0,Florida,False,False,True
88730,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,276,220,2018-12-27,8.0,North Carolina,False,False,True
88731,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,260,220,2018-12-27,10.0,New York,False,False,True
88732,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,267,220,2018-12-27,10.5,Minnesota,False,False,True
88733,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,279,220,2018-12-27,8.0,Michigan,False,False,True
88734,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,270,220,2018-12-27,11.0,Pennsylvania,False,False,True
88735,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,278,220,2018-12-27,6.5,New York,False,False,True
88736,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,278,220,2018-12-27,5.5,New Jersey,False,False,True
88737,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,276,220,2018-12-27,6.5,New York,False,False,True
88738,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,262,220,2018-12-27,9.0,North Carolina,False,False,True
88739,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,250,220,2018-12-27,9.0,California,False,False,True
88740,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,255,220,2018-12-27,4.0,Rhode Island,False,False,True
88741,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,279,220,2018-12-27,11.5,Missouri,False,False,True
88742,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,265,220,2018-12-27,10.5,California,False,False,True
88743,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,280,220,2018-12-27,5.5,Oregon,False,False,True
88744,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,261,220,2018-12-27,12.5,New Jersey,False,False,True
88745,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,273,220,2018-12-27,6.0,New York,False,False,True
88746,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,268,220,2018-12-27,5.0,Nevada,False,False,True
88747,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,279,220,2018-12-27,11.5,Florida,False,False,True
88748,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,271,220,2018-12-27,6.0,Missouri,False,False,True
88749,2019-01-11, Yeezy,adidas Yeezy Boost 350 V2 Static,269,220,2018-12-27,12.0,Pennsylvania,False,False,True
